chunk,model,elapsed_seconds,monitoring_samples,avg_cpu_percent,max_memory_mib,avg_gpu_util_percent,max_gpu_memory_mib
124,gmic,502.1914843679988,161,162.13447204968946,,2.7453416149068324,2374.0
124,nyu,77.62423631804995,25,460.4084,,2.88,2367.0
124,glam,418.3047324100044,134,172.53641791044777,,5.067164179104478,2577.0
125,gmic,494.0234598430106,158,156.95474683544302,,4.715189873417722,2335.0
125,nyu,72.40235532302177,23,468.6995652173913,,2.739130434782609,2371.0
125,glam,414.2466383459978,133,166.78082706766915,,3.5789473684210527,2580.0
126,gmic,499.866877035005,160,164.3274375,,1.33125,2322.0
126,nyu,97.91743433399824,31,465.3619354838709,,4.129032258064516,2728.0
126,glam,441.1097669689916,141,178.74262411347516,,2.7092198581560285,3000.0
127,gmic,488.9694252259797,157,154.50929936305732,,2.8917197452229297,2567.0
127,nyu,64.94930659502279,21,444.6514285714286,,0.2857142857142857,2578.0
127,glam,405.0801892080344,130,161.90592307692307,,3.853846153846154,2787.0
128,gmic,487.49526728800265,157,153.33343949044584,,3.5095541401273884,2598.0
128,nyu,66.2945275940001,21,467.08571428571423,,0.9047619047619048,2581.0
128,glam,408.1901172170183,131,164.25732824427482,,3.2595419847328246,2791.0
129,gmic,492.9698980060057,158,159.1940506329114,,2.5443037974683542,2549.0
129,nyu,76.91142794897314,25,429.4592,,1.88,2643.0
129,glam,415.5249642400304,133,169.3975939849624,,4.067669172932331,2796.0
130,gmic,472.3915317810024,152,146.83026315789473,,2.598684210526316,2603.0
130,nyu,53.73928467096994,18,434.3138888888889,,0.8888888888888888,2545.0
130,glam,393.6459677829989,126,153.01753968253968,,4.706349206349207,2756.0
131,gmic,480.5705428529764,154,152.3972077922078,,2.805194805194805,2517.0
131,nyu,65.37399591394933,21,468.3176190476191,,7.476190476190476,2552.0
131,glam,403.9875358729623,130,165.46215384615385,,2.730769230769231,2756.0
132,gmic,481.1271851080237,154,148.4027922077922,,1.7792207792207793,2514.0
132,nyu,63.9983827759861,21,417.14095238095234,,2.571428571428572,2552.0
132,glam,402.88863332598703,129,156.63124031007752,,4.263565891472868,2808.0
133,gmic,497.0237625259906,159,154.77333333333334,,3.962264150943396,2517.0
133,nyu,72.9092235090211,23,448.5234782608696,,3.3043478260869565,2548.0
133,glam,416.8201132660033,134,163.61992537313432,,3.753731343283582,2759.0
134,gmic,485.2192715459969,156,150.25564102564104,,1.7756410256410255,2785.0
134,nyu,63.09960371302441,20,451.0575,,0.15,2590.0
134,glam,407.9006155160023,131,162.44290076335878,,4.068702290076335,2800.0
135,gmic,503.65573657897767,161,168.29633540372672,,3.1055900621118013,2559.0
135,nyu,79.68739341496257,26,490.15769230769234,,0.8076923076923077,2591.0
135,glam,425.98213303199736,136,180.92808823529413,,5.397058823529412,2801.0
136,gmic,489.1133523220197,157,155.47560509554145,,3.56687898089172,2559.0
136,nyu,68.76827210496413,22,467.84,,1.9545454545454544,2591.0
136,glam,412.77371290599694,132,165.9537878787879,,2.4393939393939394,2803.0
137,gmic,492.9449252980412,158,158.7096835443038,,2.556962025316456,2559.0
137,nyu,65.69104582996806,21,480.66333333333336,,0.2857142857142857,2591.0
137,glam,412.5978173469776,132,165.16696969696972,,4.265151515151516,2961.0
138,gmic,482.8586016269983,155,151.16845161290323,,3.5612903225806454,2518.0
138,nyu,67.4632125130156,22,424.16045454545457,,0.7727272727272727,2549.0
138,glam,406.5529595899861,130,160.2746923076923,,3.792307692307692,2757.0
139,gmic,478.7434339270112,154,150.13623376623377,,3.064935064935065,2518.0
139,nyu,64.57355670799734,21,443.3419047619048,,4.761904761904762,2551.0
139,glam,401.6033517359756,129,159.02837209302325,,4.62015503875969,2757.0
140,gmic,490.1582565769786,157,157.05815286624204,,2.968152866242038,2515.0
140,nyu,73.36968748801155,24,452.98333333333335,,0.8333333333333334,2548.0
140,glam,412.2896116069751,132,168.9839393939394,,3.871212121212121,2759.0
141,gmic,480.3427967519965,154,154.11383116883115,,3.6298701298701297,2515.0
141,nyu,63.85648907505674,21,473.81619047619046,,0.5238095238095238,2682.0
141,glam,406.7685067289858,130,166.02315384615383,,3.8,2943.0
142,gmic,387.35578302899376,124,149.1159677419355,,3.2580645161290325,2651.0
142,nyu,45.96482223196654,15,455.4166666666667,,2.0,2681.0
142,glam,322.0514003789867,103,158.80038834951458,,4.310679611650485,2894.0
